country_region_code	country_region	place_id	date	retail_and_recreation_percent_change_from_baseline	grocery_and_pharmacy_percent_change_from_baseline	parks_percent_change_from_baseline	transit_stations_percent_change_from_baseline	workplaces_percent_change_from_baseline	residential_percent_change_from_baseline
FI	Finland	Rovaniemi	01.01.2022	-47	-41	28	-7	-31	7
FI	Finland	Rovaniemi	02.01.2022	-3	9	28	41	-8	5
FI	Finland	Rovaniemi	03.01.2022	1	8	27	-6	-36	10
FI	Finland	Rovaniemi	04.01.2022	-5	4	24	-1	-37	11
FI	Finland	Rovaniemi	05.01.2022	-3	10	19	-15	-38	10
FI	Finland	Rovaniemi	06.01.2022	-42	-24	6	-20	-74	23
FI	Finland	Rovaniemi	07.01.2022	-22	-6	9	-36	-48	16
FI	Finland	Rovaniemi	08.01.2022	-35	-15	-20	-12	-12	9
FI	Finland	Rovaniemi	09.01.2022	-31	-7	-15	4	-8	8
FI	Finland	Rovaniemi	10.01.2022	-24	-7	-29	-32	-24	10
FI	Finland	Rovaniemi	11.01.2022	-19	4	-9	-38	-22	8
FI	Finland	Rovaniemi	12.01.2022	-22	-5	-11	-34	-24	9
FI	Finland	Rovaniemi	13.01.2022	-19	-2	9	-28	-25	9
FI	Finland	Rovaniemi	14.01.2022	-21	1	29	-42	-25	10
FI	Finland	Rovaniemi	15.01.2022	-28	-4	36	-26	-9	6
FI	Finland	Rovaniemi	16.01.2022	-29	-6	10	-22	-11	6
FI	Finland	Rovaniemi	17.01.2022	-19	-5	-10	-32	-23	9
FI	Finland	Rovaniemi	18.01.2022	-18	-1	-2	-37	-22	9
FI	Finland	Rovaniemi	19.01.2022	-23	-2	-10	-37	-24	9
FI	Finland	Rovaniemi	20.01.2022	-24	-6	-8	-27	-22	10
FI	Finland	Rovaniemi	21.01.2022	-28	-6	-10	-38	-22	11
FI	Finland	Rovaniemi	22.01.2022	-37	-10	-13	-29	-11	8
FI	Finland	Rovaniemi	23.01.2022	-24	4	21	-16	-9	4
FI	Finland	Rovaniemi	24.01.2022	-20	-5	-4	-40	-24	9
FI	Finland	Rovaniemi	25.01.2022	-21	-2	14	-38	-21	8
FI	Finland	Rovaniemi	26.01.2022	-24	-5	-11	-36	-24	9
FI	Finland	Rovaniemi	27.01.2022	-23	-2	-2	-25	-22	8
FI	Finland	Rovaniemi	28.01.2022	-28	-2	-8	-37	-22	10
FI	Finland	Rovaniemi	29.01.2022	-37	-6	-17	-26	-8	7
FI	Finland	Rovaniemi	30.01.2022	-28	-4	-2	-5	-3	5
FI	Finland	Rovaniemi	31.01.2022	-21	-3	-16	-39	-21	9
FI	Finland	Rovaniemi	01.02.2022	-20	-3	-18	-35	-19	9
FI	Finland	Rovaniemi	02.02.2022	-18	2	-2	-33	-20	8
FI	Finland	Rovaniemi	03.02.2022	-20	-1	-3	-24	-21	9
FI	Finland	Rovaniemi	04.02.2022	-24	-2	-21	-35	-20	11
FI	Finland	Rovaniemi	05.02.2022	-32	-6	-19	-14	-9	6
FI	Finland	Rovaniemi	06.02.2022	-27	0	5	-4	-4	5
FI	Finland	Rovaniemi	07.02.2022	-17	2	11	-16	-22	7
FI	Finland	Rovaniemi	08.02.2022	-16	-3	11	-16	-22	8
FI	Finland	Rovaniemi	09.02.2022	-18	-4	3	-28	-22	7
FI	Finland	Rovaniemi	10.02.2022	-16	-1	12	-25	-21	8
FI	Finland	Rovaniemi	11.02.2022	-23	-5	14	-25	-24	9
FI	Finland	Rovaniemi	12.02.2022	-25	-4	4	1	-3	6
FI	Finland	Rovaniemi	13.02.2022	-23	-1	8	10	-7	5
FI	Finland	Rovaniemi	14.02.2022	-2	2	20	-23	-21	7
FI	Finland	Rovaniemi	15.02.2022	-14	-4	-3	-20	-22	9
FI	Finland	Rovaniemi	16.02.2022	-14	-3	3	-25	-22	8
FI	Finland	Rovaniemi	17.02.2022	-14	-1	-2	-12	-22	8
FI	Finland	Rovaniemi	18.02.2022	-17	-4	0	-14	-23	10
FI	Finland	Rovaniemi	19.02.2022	-13	3	10	13	-7	5
FI	Finland	Rovaniemi	20.02.2022	-10	1	23	10	-1	4
FI	Finland	Rovaniemi	21.02.2022	-7	1	22	-18	-20	7
FI	Finland	Rovaniemi	22.02.2022	-8	2	30	-22	-20	7
FI	Finland	Rovaniemi	23.02.2022	-11	-2	10	-15	-22	9
FI	Finland	Rovaniemi	24.02.2022	-13	-4	10	1	-21	8
FI	Finland	Rovaniemi	25.02.2022	-8	3	29	-13	-20	8
FI	Finland	Rovaniemi	26.02.2022	-8	6	40	15	-9	3
FI	Finland	Rovaniemi	27.02.2022	-13	3	47	12	-5	2
FI	Finland	Rovaniemi	28.02.2022	1	7	41	-10	-21	6
FI	Finland	Rovaniemi	01.03.2022	-4	6	23	-24	-20	7
FI	Finland	Rovaniemi	02.03.2022	-2	0	36	-9	-21	7
FI	Finland	Rovaniemi	03.03.2022	-6	0	39	-4	-21	6
FI	Finland	Rovaniemi	04.03.2022	-3	3	36	-17	-21	6
FI	Finland	Rovaniemi	05.03.2022	-5	4	24	23	-11	3
FI	Finland	Rovaniemi	06.03.2022	-4	-2	33	15	-3	2
FI	Finland	Rovaniemi	07.03.2022	-6	2	28	-22	-41	7
FI	Finland	Rovaniemi	08.03.2022	-6	3	43	-1	-41	8
FI	Finland	Rovaniemi	09.03.2022	-13	-3	23	-17	-41	8
FI	Finland	Rovaniemi	10.03.2022	-12	-3	30	-2	-44	8
FI	Finland	Rovaniemi	11.03.2022	-15	-9	37	-27	-43	10
FI	Finland	Rovaniemi	12.03.2022	-14	0	60	19	-13	1
FI	Finland	Rovaniemi	13.03.2022	-10	4	63	16	-9	0
FI	Finland	Rovaniemi	14.03.2022	-12	-1	32	-5	-22	7
FI	Finland	Rovaniemi	15.03.2022	-12	-1	40	0	-21	7
FI	Finland	Rovaniemi	16.03.2022	-14	-1	25	-18	-22	7
FI	Finland	Rovaniemi	17.03.2022	-9	-1	41	-12	-24	7
FI	Finland	Rovaniemi	18.03.2022	-12	-3	14	-25	-23	8
FI	Finland	Rovaniemi	19.03.2022	-5	7	30	14	-5	3
FI	Finland	Rovaniemi	20.03.2022	-8	6	59	34	-4	1
FI	Finland	Rovaniemi	21.03.2022	-13	-1	42	-14	-22	6
FI	Finland	Rovaniemi	22.03.2022	-17	4	29	-21	-21	6
FI	Finland	Rovaniemi	23.03.2022	-12	1	21	-24	-24	7
FI	Finland	Rovaniemi	24.03.2022	-14	-4	14	-21	-24	6
FI	Finland	Rovaniemi	25.03.2022	-21	-6	-6	-23	-23	9
FI	Finland	Rovaniemi	26.03.2022	-15	2	-6	-2	-7	4
FI	Finland	Rovaniemi	27.03.2022	-17	-3	44	-16	-6	2
FI	Finland	Rovaniemi	28.03.2022	-17	-4	-3	-22	-21	7
FI	Finland	Rovaniemi	29.03.2022	-23	-5	-7	-31	-19	7
FI	Finland	Rovaniemi	30.03.2022	-21	-10	-7	-37	-20	6
FI	Finland	Rovaniemi	31.03.2022	-17	-1	10	-21	-19	5
FI	Finland	Rovaniemi	01.04.2022	-14	-2	5	-25	-22	6
FI	Finland	Rovaniemi	02.04.2022	-12	2	11	-4	-13	2
FI	Finland	Rovaniemi	03.04.2022	-23	-1	1	-28	-8	2
FI	Finland	Rovaniemi	04.04.2022	-20	-5	-7	-22	-19	5
FI	Finland	Rovaniemi	05.04.2022	-26	-7	-25	-30	-20	6
FI	Finland	Rovaniemi	06.04.2022	-19	-6	-8	-43	-28	7
FI	Finland	Rovaniemi	07.04.2022	-22	-1	-10	-37	-27	7
FI	Finland	Rovaniemi	08.04.2022	-22	-4	-18	-33	-22	6
FI	Finland	Rovaniemi	09.04.2022	-22	1	-22	-19	-11	4
FI	Finland	Rovaniemi	10.04.2022	-24	6	9	-27	-7	2
FI	Finland	Rovaniemi	11.04.2022	-17	2	-8	-29	-23	5
FI	Finland	Rovaniemi	12.04.2022	-20	1	12	-29	-22	5
FI	Finland	Rovaniemi	13.04.2022	-13	8	12	-29	-22	4
FI	Finland	Rovaniemi	14.04.2022	0	30	30	2	-29	0
FI	Finland	Rovaniemi	15.04.2022	-55	-31	54	-48	-80	14
FI	Finland	Rovaniemi	16.04.2022	-31	-13	59	-35	-28	0
FI	Finland	Rovaniemi	17.04.2022	-31	-10	57	-38	-22	-2
FI	Finland	Rovaniemi	18.04.2022	-47	-11	39	-23	-80	9
FI	Finland	Rovaniemi	19.04.2022	-14	4	16	-16	-23	3
FI	Finland	Rovaniemi	20.04.2022	-16	-2	21	-38	-22	5
FI	Finland	Rovaniemi	21.04.2022	-16	-3	15	-34	-24	5
FI	Finland	Rovaniemi	22.04.2022	-18	-5	-5	-33	-23	5
FI	Finland	Rovaniemi	23.04.2022	-21	-4	-7	-34	-8	1
FI	Finland	Rovaniemi	24.04.2022	-26	-1	2	-30	-6	2
FI	Finland	Rovaniemi	25.04.2022	-18	-1	-11	-35	-20	5
FI	Finland	Rovaniemi	26.04.2022	-18	-1	-14	-39	-17	5
FI	Finland	Rovaniemi	27.04.2022	-18	-3	-18	-44	-19	4
FI	Finland	Rovaniemi	28.04.2022	-20	4	-13	-35	-20	5
FI	Finland	Rovaniemi	29.04.2022	-19	3	-14	-40	-19	4
FI	Finland	Rovaniemi	30.04.2022	-25	-7	-14	-47	-9	0
FI	Finland	Rovaniemi	01.05.2022	-26	-9	34	-46	-11	1
FI	Finland	Rovaniemi	02.05.2022	-19	0	-17	-39	-19	5
FI	Finland	Rovaniemi	03.05.2022	-20	-1	-24	-39	-28	8
FI	Finland	Rovaniemi	04.05.2022	-15	0	-17	-44	-29	6
FI	Finland	Rovaniemi	05.05.2022	-20	-2	-23	-35	-30	6
FI	Finland	Rovaniemi	06.05.2022	-17	-4	8	-46	-29	5
FI	Finland	Rovaniemi	07.05.2022	-25	3	-18	-44	-13	2
FI	Finland	Rovaniemi	08.05.2022	-28	0	-6	-53	-10	0
FI	Finland	Rovaniemi	09.05.2022	-17	-4	-15	-47	-29	6
FI	Finland	Rovaniemi	10.05.2022	-20	-3	-13	-47	-18	4
FI	Finland	Rovaniemi	11.05.2022	-22	-8	-27	-49	-18	6
FI	Finland	Rovaniemi	12.05.2022	-19	-5	3	-41	-18	3
FI	Finland	Rovaniemi	13.05.2022	-17	-2	3	-44	-18	3
FI	Finland	Rovaniemi	14.05.2022	-17	2	20	-50	-3	0
FI	Finland	Rovaniemi	15.05.2022	-22	2	6	-38	-11	2
FI	Finland	Rovaniemi	16.05.2022	-15	2	-5	-41	-18	4
FI	Finland	Rovaniemi	17.05.2022	-18	-2	-1	-38	-18	4
FI	Finland	Rovaniemi	18.05.2022	-19	-2	9	-49	-19	3
FI	Finland	Rovaniemi	19.05.2022	-17	-3	28	-37	-19	3
FI	Finland	Rovaniemi	20.05.2022	-20	-5	34	-37	-19	2
FI	Finland	Rovaniemi	21.05.2022	-28	-9	19	-40	-5	0
FI	Finland	Rovaniemi	22.05.2022	-23	3	46	-42	-6	0
FI	Finland	Rovaniemi	23.05.2022	-15	-1	42	-38	-19	2
FI	Finland	Rovaniemi	24.05.2022	-11	5	65	-39	-19	1
FI	Finland	Rovaniemi	25.05.2022	-6	14	90	-35	-21	-4
FI	Finland	Rovaniemi	26.05.2022	-32	-12	102	-50	-74	11
FI	Finland	Rovaniemi	27.05.2022	-22	-8	16	-52	-42	7
FI	Finland	Rovaniemi	28.05.2022	-32	-13	12	-51	-16	1
FI	Finland	Rovaniemi	29.05.2022	-17	6	50	-38	-8	-2
FI	Finland	Rovaniemi	30.05.2022	-14	0	40	-36	-21	2
FI	Finland	Rovaniemi	31.05.2022	-9	9	59	-34	-21	1
FI	Finland	Rovaniemi	01.06.2022	-10	8	29	-43	-21	2
FI	Finland	Rovaniemi	02.06.2022	-14	3	44	-44	-22	2
FI	Finland	Rovaniemi	03.06.2022	-17	0	19	-39	-20	4
FI	Finland	Rovaniemi	04.06.2022	-18	2	41	-34	11	-3
FI	Finland	Rovaniemi	05.06.2022	-17	14	65	-39	-14	-2
FI	Finland	Rovaniemi	06.06.2022	-4	8	81	-29	-30	1
FI	Finland	Rovaniemi	07.06.2022	-6	7	94	-26	-30	2
FI	Finland	Rovaniemi	08.06.2022	-12	4	63	-25	-32	1
FI	Finland	Rovaniemi	09.06.2022	-8	3	65	-32	-31	2
FI	Finland	Rovaniemi	10.06.2022	-11	2	113	-24	-32	-1
FI	Finland	Rovaniemi	11.06.2022	-20	0	83	-39	-16	-4
FI	Finland	Rovaniemi	12.06.2022	-18	11	65	-26	-16	-4
FI	Finland	Rovaniemi	13.06.2022	-3	9	78	-23	-32	1
FI	Finland	Rovaniemi	14.06.2022	-8	5	83	-33	-31	2
FI	Finland	Rovaniemi	15.06.2022	-9	4	44	-31	-33	3
FI	Finland	Rovaniemi	16.06.2022	-10	6	29	-28	-32	3
FI	Finland	Rovaniemi	17.06.2022	-9	-2	69	-31	-31	0
FI	Finland	Rovaniemi	18.06.2022	-22	-5	66	-37	-15	-3
FI	Finland	Rovaniemi	19.06.2022	-11	9	77	-29	-14	-5
FI	Finland	Rovaniemi	20.06.2022	0	13	90	-22	-33	1
FI	Finland	Rovaniemi	21.06.2022	-4	11	100	-31	-33	3
FI	Finland	Rovaniemi	22.06.2022	-2	19	88	-30	-32	1
FI	Finland	Rovaniemi	23.06.2022	0	36	115	-23	-39	-3
FI	Finland	Rovaniemi	24.06.2022	-52	-23	185	-54	-80	6
FI	Finland	Rovaniemi	25.06.2022	-59	-36	135	-57	-39	-4
FI	Finland	Rovaniemi	26.06.2022	-21	11	117	-33	-20	-12
FI	Finland	Rovaniemi	27.06.2022	6	17		-35	-40	0
FI	Finland	Rovaniemi	28.06.2022	-3	11		-31	-40	2
FI	Finland	Rovaniemi	29.06.2022	-4	10	114	-38	-40	2
FI	Finland	Rovaniemi	30.06.2022	-3	11	122	-35	-39	2
FI	Finland	Rovaniemi	01.07.2022	-9	5	121	-33	-41	1
FI	Finland	Rovaniemi	02.07.2022	-16	-2	103	-32	-17	-3
FI	Finland	Rovaniemi	03.07.2022	-4	14	98	-33	-18	-4
FI	Finland	Rovaniemi	04.07.2022	-1	14	121	-22	-46	3
FI	Finland	Rovaniemi	05.07.2022	-7	8	87	-33	-47	5
FI	Finland	Rovaniemi	06.07.2022	-3	4	103	-32	-47	3
FI	Finland	Rovaniemi	07.07.2022	-12	2	70	-32	-48	4
FI	Finland	Rovaniemi	08.07.2022	-13	-4	91	-34	-47	3
FI	Finland	Rovaniemi	09.07.2022	-26	-8	71	-33	-20	-3
FI	Finland	Rovaniemi	10.07.2022	-13	7	60	-28	-18	-3
FI	Finland	Rovaniemi	11.07.2022	-4	10	103	-24	-51	4
FI	Finland	Rovaniemi	12.07.2022	-9	6		-31	-50	3
FI	Finland	Rovaniemi	13.07.2022	-12	6	67	-36	-51	6
FI	Finland	Rovaniemi	14.07.2022	-11	4	101	-32	-51	5
FI	Finland	Rovaniemi	15.07.2022	-16	-2	93	-29	-51	4
